"","state_code","state_name","density","hispanic","afam","education","vap","county_fips","county_name","vote_16","vote_12","clinton_votes","obama_votes","trump_votes","romney_votes","midwest","twoway16","twoway12"
"1538","TN","Tennessee",1945.0367090097,0.0588838736361614,0.0791152939711987,53089.9282923223,49241.001706928,147,"Robertson",27113,26289,6637,8290,19410,17643,FALSE,0.254808615195608,0.319669918636486
"1539","TN","Tennessee",1811.7577915225,0.112810138781152,0.085378853370385,39397.7108615562,32989.0010169744,3,"Bedford",15355,14445,3395,4211,11486,10034,FALSE,0.228143269941536,0.295612495612496
"1540","TN","Tennessee",977.791892591749,0.0873440366367206,0.133689852469982,38874.9882078706,11015.000123024,33,"Crockett",5397,5498,1303,1669,3982,3783,FALSE,0.246546830652791,0.306126192223037
"1541","TN","Tennessee",1371.77317547313,0.0316715694383604,0.049410064047328,45435.0360608867,37229.0023034215,43,"Dickson",18699,17835,4722,6233,13233,11296,FALSE,0.262990810359231,0.355582178104855
"1542","KY","Kentucky",271.192146898617,0.00557443963327046,0.00244731336305289,20075.2492182189,5586.99998424947,237,"Wolfe",2635,2559,753,976,1804,1542,FALSE,0.294485725459523,0.387609213661636
"1543","LA","Louisiana",2604.08560867639,0.0162593736878988,0.338971523156988,37964.1794840682,31497.0007591844,119,"Webster",18145,18416,6260,6802,11542,11400,FALSE,0.351645882485114,0.373695198329854
"1544","KY","Kentucky",185.888676315942,0.00820189282860211,0.00525762633303989,20476.7657202944,3697.00024524331,189,"Owsley",1759,1580,256,283,1474,1279,FALSE,0.147976878612717,0.181177976952625
"1545","LA","Louisiana",3257.79766578196,0.0100374576628189,0.412352306114914,31161.4841513784,15589.0009500235,29,"Concordia",8872,9380,3272,3833,5477,5450,FALSE,0.373985598354098,0.412905310783152
"1546","LA","Louisiana",1648.02978256359,0.015672950295154,0.309410325919496,36200.8691961079,11871.0001110733,127,"Winn",6372,6534,1644,1919,4608,4541,FALSE,0.262955854126679,0.297058823529412
"1547","LA","Louisiana",1848.43086416116,0.00943805042729797,0.316559918766375,33885.7561515867,15450.0006482899,41,"Franklin",9162,9336,2506,2921,6514,6294,FALSE,0.277827050997783,0.316983179598481
"1548","NV","Nevada",2932.52268612155,0.211082259961988,0.00432900896336222,70341,4181.00058379769,15,"Lander",2413,2165,403,534,1828,1580,FALSE,0.180636485880771,0.252601702932829
"1549","CA","California",10304.0941601382,0.303476739191013,0.0302864380970027,61143.6638021598,155218.003289804,113,"Yolo",82090,74475,54752,48715,20739,23368,FALSE,0.725278510021062,0.675818154072389
"1550","CA","California",5160.11889550046,0.551099477303113,0.0105046904749345,52141.2587422382,15009.000678286,11,"Colusa",6697,6034,2661,2314,3551,3601,FALSE,0.428364455891822,0.391208791208791
"1551","TX","Texas",1983.14347934853,0.463736264890065,0.0211327138214371,43942.826035503,4270.00018058717,305,"Lynn",2009,1959,403,506,1546,1439,FALSE,0.206772703950744,0.260154241645244
"1552","TX","Texas",694.799007643451,0.0765855261411379,0.098045935384887,38507.5691463833,11544.0006158948,455,"Trinity",5985,6235,1154,1614,4737,4537,FALSE,0.195892038703106,0.262396358315721
"1553","TX","Texas",824.400602673351,0.34147017089787,0.0460471428563268,50395.8429958391,5562.00017856061,175,"Goliad",3708,3458,973,1127,2620,2294,FALSE,0.270804341775675,0.329435837474423
"1554","TX","Texas",1823.08829980515,0.207992875522192,0.254001970087886,35036.7560729878,13989.0006892532,145,"Falls",5248,5434,1684,2033,3441,3356,FALSE,0.328585365853659,0.377249953609204
"1555","TX","Texas",2663.71575937576,0.424393391577233,0.0114818065886953,42060.50097487,7355.00044003129,43,"Brewster",4252,3867,1873,1765,2077,1976,FALSE,0.474177215189873,0.471798984228816
"1556","TX","Texas",4834.77207879216,0.285263973740567,0.00236406503257466,53295,2691.00002625585,211,"Hemphill",1695,1509,181,192,1462,1298,FALSE,0.110164333536214,0.128859060402685
"1557","TX","Texas",3371.20502603639,0.335370637972587,0.0493559382196573,38768.1322949527,11281.0004737377,353,"Nolan",4857,4575,1029,1216,3552,3282,FALSE,0.224623444662737,0.270342374388617
"1558","TX","Texas",4365.6810592113,0.159184043493099,0.0606099243762288,86198.3419584615,54830.0029087961,397,"Rockwall",39948,35678,9655,8120,28451,27113,FALSE,0.253372172361308,0.230465756535067
"1559","MT","Montana",3008.46273606884,0.0365563462879779,0.00346095728112387,40734.6437378326,7386.00021246076,1,"Beaverhead",4849,4812,1143,1371,3353,3289,FALSE,0.254225978647687,0.294206008583691
"1560","MT","Montana",2022.20096811816,0.0347178705704823,0.00608780269051733,38091.2585403187,21465.0011006445,47,"Lake",13181,13304,4776,5805,7530,7135,FALSE,0.388103364212579,0.448608964451314
"1561","MT","Montana",2643.04565032661,0.0227652644070181,0.00475101174359517,46007.2809145698,69674.0011292547,29,"Flathead",47496,43476,13293,13892,30240,28309,FALSE,0.305354558610709,0.329186512167958
"1562","KS","Kansas",1661.22163069259,0.0151814361857179,0.00715872347980215,43989.3384349543,6045.00030872226,3,"Anderson",3350,3315,672,944,2435,2276,FALSE,0.216285806243965,0.293167701863354
"1563","KS","Kansas",1242.98951652576,0.0177245604380354,0.00820871955558032,60175.4231412737,14401.0008241385,87,"Jefferson",8337,8013,2518,2977,5213,4827,FALSE,0.325701720346656,0.381471040492055
"1564","KS","Kansas",2864.00615786096,0.0296863503570473,0.00860168682668249,37451.3577048149,7396.00038829446,29,"Cloud",3930,4058,761,974,2919,2954,FALSE,0.20679347826087,0.2479633401222
"1565","NY","New York",3130.85137754861,0.0208993630596565,0.011194918134257,48950.5959347796,93886.0021624863,75,"Oswego",48180,44591,17095,23515,27688,19980,FALSE,0.38172967420673,0.540636854810898
"1566","FL","Florida",2539.31330356255,0.0429868094359474,0.0602357071123247,58564.9850302566,115163.006448627,113,"Santa Rosa",88684,76846,18464,17768,65339,58186,FALSE,0.220326241304011,0.233931063538457
"1567","CO","Colorado",637.090313993035,0.0490718869919645,0.00790295838499044,62286,4482.00027135015,47,"Gilpin",3576,3338,1634,1892,1566,1346,FALSE,0.510625,0.584311303273626
"1568","FL","Florida",15527.9082067821,0.121307770684025,0.161443076248721,44973.6275084555,7085.00115767121,67,"Lafayette",3411,3399,518,687,2809,2668,FALSE,0.155695822061918,0.204769001490313
"1569","NY","New York",2140.20864890097,0.0325135428747283,0.019237186805335,43465.816715298,38575.001092732,25,"Delaware",19792,18638,6627,8304,11942,9938,FALSE,0.356885131132533,0.455213244161824
"1570","CO","Colorado",2246.00241182284,0.110358323955871,0.00407284083142468,43720.6409633836,19536.000418514,83,"Montezuma",12858,12318,3973,4542,7853,7401,FALSE,0.335954676137325,0.380306455664406
"1571","IN","Indiana",2231.68642583417,0.0410620332054273,0.00497280903176876,47150.7422281676,23673.0011038929,1,"Adams",13194,13011,2805,3806,9648,8937,TRUE,0.225246928450976,0.298673781684062
"1572","IN","Indiana",2481.71647295027,0.0217118464726707,0.00464357426937064,52742.8497113454,12233.0003711581,159,"Tipton",7510,7365,1587,2432,5589,4773,TRUE,0.221153846153846,0.337543372657876
"1573","IN","Indiana",8172.31031577914,0.0934986182622693,0.279208494735276,47072.081639995,676888.006982833,97,"Marion",366879,359009,212899,216336,130360,136509,TRUE,0.620228457229089,0.613119074947923
"1574","MN","Minnesota",2301.27977134759,0.0521243235128239,0.00530628504303716,58382.8572717756,20651.0008693635,79,"Le Sueur",14971,14795,4623,6753,9182,7715,TRUE,0.334878667149583,0.466754216201272
"1575","MN","Minnesota",2471.18055081219,0.0455518489363314,0.00602379766739684,67586.5927714442,14263.0004090667,39,"Dodge",10654,10327,3102,4487,6527,5522,TRUE,0.322151833004466,0.448296533120192
"1576","MN","Minnesota",1616.39705407903,0.0148780814418576,0.00468384016950296,50070.1804656289,5725.00039118528,73,"Lac Qui Parle",3860,3984,1305,1974,2293,1938,TRUE,0.362701500833797,0.504601226993865
"1577","PA","Pennsylvania",3864.37556138274,0.0106997708332519,0.0655789683287151,44837.9625593717,91409.0020364672,85,"Mercer",52839,50863,18733,24232,31544,25925,TRUE,0.372595819161843,0.48312299379947
"1578","PA","Pennsylvania",865.932524484843,0.00828561608533103,0.0142135419721601,47311.8474233749,11414.0002023876,57,"Fulton",6822,6195,912,1310,5694,4814,TRUE,0.138056312443233,0.213912475506205
"1579","OK","Oklahoma",11039.3080521927,0.0397022480567015,0.0450194985577714,41427.9489542715,4624.00026033819,3,"Alfalfa",2258,2083,216,322,1933,1761,FALSE,0.100511865984179,0.154584733557369
"1580","OK","Oklahoma",3173.35149160419,0.223098092700809,0.0799549586914323,35938.3468468468,6017.00045496225,141,"Tillman",2706,2721,657,906,1944,1815,FALSE,0.252595155709343,0.332965821389195
"1581","AZ","Arizona",4922.12725170621,0.828194834253991,0.00257275437199004,38906.8097849009,32859.9988255203,23,"Santa Cruz",16433,13911,11690,9486,3897,4235,FALSE,0.749983960993135,0.691349027038846
"1582","GA","Georgia",2025.99011336271,0.112221287837079,0.252800931629744,34297.8454248246,19608.0006886721,279,"Toombs",9138,9344,2338,2746,6615,6524,FALSE,0.261141516810008,0.296224379719525
"1583","GA","Georgia",1220.7977145095,0.0241833814810125,0.118701050549927,37859.2769436485,20222.9996824861,257,"Stephens",9815,9498,1837,2131,7686,7221,FALSE,0.192901396618713,0.227865697177074
"1584","GA","Georgia",504.534108296675,0.0272295754609213,0.175149905244513,68998.5854359231,24405.9999443889,145,"Harris",16502,15488,4086,4145,11936,11197,FALSE,0.255024341530396,0.270173380263329
"1585","GA","Georgia",7222.82427919789,0.0282165489347969,0.526786115714888,41911.7852481887,115428.00222183,21,"Bibb",62596,64718,36787,38585,24043,25623,FALSE,0.604750945257274,0.600937577871916
"1586","GA","Georgia",2712.49414624258,0.0933064788789127,0.147730926522188,41618.1074369011,72872.0011319518,115,"Floyd",34860,32829,9159,9640,24114,22733,FALSE,0.275268235506266,0.297779013375344
"1587","VA","Virginia",1742.0400461645,0.0640767937909017,0.0906553269570721,90667.1241353925,48758.0010172725,61,"Fauquier",37460,35555,12971,13965,22127,21034,FALSE,0.369565217391304,0.399011400325724
"1588","VA","Virginia",2106.23256437048,0.018656080452403,0.252650973938779,65632.6974482563,27239.0004211366,93,"Isle of Wight",21075,20827,7881,8761,12204,11802,FALSE,0.392382374906647,0.426056509264212
"1589","VA","Virginia",230.270939393451,0.0121278907887303,0.4995865640595,48691.8649393605,5954.99998944998,36,"Charles City",4107,4232,2496,2772,1476,1396,FALSE,0.628398791540785,0.665067178502879
"1590","MS","Mississippi",564.670560064701,0.0200637818407729,0.0833554815665806,46917.1007618035,16518.0009699464,39,"George",9891,9856,1027,1359,8696,8376,FALSE,0.105625835647434,0.13959938366718
"1591","VA","Virginia",751.923671950797,0.017899165668152,0.141196600397652,77555.1345646438,21569.0005124658,145,"Powhatan",16888,15525,4060,4088,11885,11200,FALSE,0.254625274380684,0.267399267399267
"1592","MS","Mississippi",2150.71549277606,0.0216500721154762,0.199450209125779,53134.286715297,41050.0012841821,73,"Lamar",24592,24889,5190,5494,18751,19101,FALSE,0.216782924689863,0.223378735515349
"1593","WI","Wisconsin",517.213253517818,0.0125058316288632,0.00326645044287005,40631.3206252916,17620.999766022,125,"Vilas",13611,13842,4770,5951,8166,7749,TRUE,0.36873840445269,0.434379562043796
"1594","VA","Virginia",1180.3647554557,0.0335960749128596,0.307619541081412,58412.1686109651,21701.0002887845,33,"Caroline",14248,13652,6432,7276,7147,6151,FALSE,0.473672582664408,0.541893200268116
"1595","WI","Wisconsin",1592.62008838223,0.0215738156327014,0.00500607663144712,46374.0854847553,32387.0012579709,115,"Shawano",19810,20279,6068,9000,12769,11022,TRUE,0.322131974305887,0.449505543901708
"1596","OR","Oregon",2373.59875218867,0.0697397206131618,0.00343216670040794,40276.0006673658,16378.000248611,13,"Crook",12172,10230,2637,3104,8511,6790,FALSE,0.236544671689989,0.313725490196078
"1597","NC","North Carolina",2037.81721224814,0.0671700895703242,0.502135510901232,35113.0430188015,33881.0003168136,181,"Vance",19977,20854,12229,13323,7332,7429,FALSE,0.62517253719135,0.642010408635312
"1598","NC","North Carolina",551.058628002507,0.0657390455359159,0.0150934519700749,37998.642267555,27388.000201866,113,"Macon",17734,16861,4876,5712,12127,10835,FALSE,0.286772922425454,0.345198525412461
"1599","NE","Nebraska",1529.56030513339,0.0108695638912689,0,38750,579.000024616718,91,"Hooker",417,395,40,59,355,330,FALSE,0.10126582278481,0.151670951156812
"1600","NC","North Carolina",1096.4935381691,0.0550922100764316,0.196362775294359,39741.1029014449,72854.0009678602,157,"Rockingham",42278,42020,14228,16351,26830,25227,FALSE,0.346534171172488,0.393260859108182
"1601","NE","Nebraska",6467.2727355806,0.353184816187316,0.0340855240801754,47680.2079405884,14688.0008078068,43,"Dakota",6279,6136,2314,2922,3616,3094,FALSE,0.390219224283305,0.485704787234043
"1602","NC","North Carolina",2122.21285758774,0.068014322693094,0.125341037695726,55971.4889141165,118852.002200797,97,"Iredell",82567,76365,24734,26076,54754,49299,FALSE,0.311166465378422,0.345950248756219
"1603","NC","North Carolina",4754.30448319069,0.0528749178174511,0.153290856108871,54720.0907163136,162253.996075958,129,"New Hanover",111905,103628,50979,48668,55344,53385,FALSE,0.47947292683615,0.476889459398548
"1604","MD","Maryland",7148.49824143699,0.0734194606231528,0.0950103997906755,88021.1484628404,174341.003984496,21,"Frederick",125677,117115,56522,55146,59522,58798,FALSE,0.487073868532626,0.483974584006178
"1605","AR","Arkansas",2054.70183102593,0.0217090248211134,0.372148907368885,38426.7670658195,18958.0001012683,27,"Columbia",8887,9455,3140,3557,5456,5790,FALSE,0.365286179618427,0.380549909061731
"1606","AR","Arkansas",1255.52481614993,0.0228157323715838,0.0168657412456942,38221.9787053192,16862.0001715571,83,"Logan",7921,7331,1715,2009,5746,5079,FALSE,0.229861948800429,0.283436794582393
"1607","AR","Arkansas",3114.11948623381,0.0459322106505949,0.541355926788775,26727.1819491525,9076.00070881844,17,"Chicot",4176,4361,2350,2649,1716,1670,FALSE,0.577963600590261,0.613336420467701
"1608","AL","Alabama",835.766363670925,0.0205354812911917,0.0416558376044795,33103.2746945672,24111.0013713688,93,"Marion",12984,12129,1432,2249,11274,9697,FALSE,0.112702660160554,0.18826385400971
"1609","AL","Alabama",1176.30499215242,0.0195007683267552,0.0628142560201594,38670.1441743879,51916.0005463064,127,"Walker",29472,28585,4497,6557,24266,21651,FALSE,0.156346695407294,0.23245178672717
"1610","IA","Iowa",2203.41425244675,0.0141063577147764,0.00338552689784369,43046.3509662858,5391.0001603663,93,"Ida",3612,3663,792,1321,2655,2286,FALSE,0.22976501305483,0.366232326032714
"1611","WY","Wyoming",6085.47782696477,0.152695958961661,0.01298908787196,70801.058188376,31937.0009984374,37,"Sweetwater",17130,16895,3231,4774,12154,11428,FALSE,0.210009749756256,0.29465498086656
"1612","IA","Iowa",5126.24077657105,0.0261994265552395,0.0513762498052514,61133.1431357882,159379.002928257,113,"Linn",117098,118453,58935,68581,48390,47622,FALSE,0.549126484975542,0.590182697520718
"1613","SD","South Dakota",2101.01760721563,0.0224133057510341,0.00944460153685789,33289.7151113617,5759.99995446205,47,"Fall River",3563,3516,821,1140,2511,2258,FALSE,0.24639855942377,0.335491465567981
"1614","SD","South Dakota",1681.45636694433,0.0118895946446245,0.00212314102933159,46200,1842.0001026392,111,"Sanborn",1123,1115,241,389,819,688,FALSE,0.227358490566038,0.361188486536676
"1615","IA","Iowa",941.480126103925,0.00971095532571071,0.00228493083381188,46804.9910887696,6203.00036773086,51,"Davis",3882,3773,977,1520,2723,2138,FALSE,0.264054054054054,0.415527610716238
"1616","IA","Iowa",2762.10366949162,0.0203030124263377,0.0153959276801188,45881.4679506839,12412.0006427169,67,"Floyd",8060,8257,3179,4680,4375,3472,FALSE,0.420836642838231,0.574092247301276
"1617","MO","Missouri",987.480366198864,0.0152707833486739,0.00477539930865247,34228.7462216625,15619.0002813935,15,"Benton",9590,9157,2025,2925,7213,6069,FALSE,0.219203290755575,0.325216811207472
"1618","MO","Missouri",472.359777965538,0.0166001640347183,0.00303272196899651,27225.4472466081,4750.00011271238,35,"Carter",2850,2799,436,754,2324,1978,FALSE,0.157971014492754,0.275988286969253
"1619","MO","Missouri",6627.40911657901,0.0250502023989659,0.240984067337266,67404.109742791,764780.017278716,189,"St. Louis",519686,528676,286704,297097,202434,224742,FALSE,0.586141334347362,0.569326938001951
"1620","WV","West Virginia",514.408082449028,0.00614724067337629,0.0101466433569588,39587.0181454599,10664.0003590286,63,"Monroe",5852,5213,1111,1455,4443,3616,FALSE,0.200036010082823,0.286925655689213
"1621","MO","Missouri",996.322043115758,0.0171728450382988,0.00329172021343991,42114.5959257189,26170.0000904649,209,"Stone",16645,15984,2887,3923,13158,11787,FALSE,0.179931442817077,0.249713558243157
"1622","WV","West Virginia",1411.87650956107,0.00441250592999077,0.00790048503883811,36760.2608841822,18682.0001655221,109,"Wyoming",7880,7526,1062,1583,6547,5769,FALSE,0.139571559994743,0.21531556039173
"1623","MI","Michigan",2877.91808149945,0.0288763488061552,0.0316180073865509,49249.3578017664,124427.005203247,147,"St. Clair",78003,74181,24553,33983,49051,39271,TRUE,0.333582413999239,0.46390640784121
